ID	sentiment	sentence
2164	 	i'm back home more revision 2nite ready for my worst exam yet :s
2165	 	@ oh yeah do we still have a deal 
2166	 	@ that audience member was me! 
2167	 	today's fortune: simplicity and clarity should be your theme in dress... not! 
2168	 	getting sick in ca.. not cool. 
2169	 	@ working boo 
2170	 	@ lol thats why me and @ are friends lol we met on bebo almost a year ago..bff's since 
2171	 	@ it was all done with trick photography to make the mug look taller than it really is 
2172	 	days off are nice 
2173	 	i ♥ lvatt. although i don't have it yet 
2174	 	well i missed that opportunity 
2175	 	is heavily researching about accordance! if only i have the money now... 
2176	 	today has been awesome. now to lie in bed with laptop and galaxy 
2177	 	now craving strawberries....wonder why...trying to enter the contest but it's busy help peter facineli
2178	 	meh, still ill. bad times. 
2179	 	it's so sad when people unblock internet just to block it again in 5 secs. no time to even search for radio stations 
2180	 	i missed cobra on tv dang it.
2181	 	@ hmm, its ok then. hehe. so when u wanna hangout? 
2182	 	rip farrah fawcett your poster will still continue to be epic 
2183	 	@ ah well at least you can eat solid food. i want a bowl of cheerios right now 
2184	 	at da wic office w/ my mom i just dnt kno 
2185	 	i´m angry, it really pisses me off... 
2186	 	i have nothing to do for 4 hours 
2187	 	@ i have felt like it, my body knows it too and that's the saddest part 
2188	 	@ i feel you. i have a long day today as well. 
2189	 	i really dont get why jaylor split . oh well her and lucas till suit ! x
2190	 	is home from work and hanging out with vuong it's a good night!
2191	 	looks like you're all enjoying the £5k links promotion. remember it's on all week 
2192	 	@ aww baby that sucks mine was ok, jjust falling asleep, are you gonna be able to eat before swimming? can't go hungry xx
2193	 	@ i'm a major fan of the old radio show detective 
2194	 	@ nice tweeting you and even better meeting you! don't tell my wife how great michael ian black is 
2195	 	farrah fawcett has died at age 62 
2196	 	@ i guess maybe if u get really into it 
2197	 	@ radford, yes however theres no quick reply option, i would like to be able to click your name to reply but that dont work 
2198	 	@ tks, but this time apple made things so hard. they hide all the weak points in the board all ics is the newest model ...
2199	 	@ hi, just saw your post 10:47pm 14 april, you were asking if u could lose 200 lb? well, here's your answer: URL 
2200	 	@ noo! i'm despairing. next time!
2201	 	@ *tossing u a life preserver* 
2202	 	@ i would love to chat w/ you! i'll fb you the # 
2203	 	hello world!! will &amp; grace is on 
2204	 	i'm sitting in the breakroom by myself and someones phone is going off! arghh i can't even have 15 minutes of peaceful time or what?! 
2205	 	ever tried smiling when ur mad? it has an instant calming effect...and it might make u laugh cuz u feel silly smiling while fuming! 
2206	 	@ ohh i hope everythings ok!
2207	 	charlie lost an angel today very sad URL
2208	 	@ i'm doing well, just got home from work. last night tonight before i'm off how was your night?
2209	 	@ no. nothing yet. 
2210	 	rest in peace farrah fawcett. so sad.
2211	 	the lasagna wasn't very good today thank god for snickers bars...
2212	 	i sad to hear about farrah fawcett 
2213	 	@ i was joking with @ about flying there bc she was making yum fried chicken.....not actually going. 
2214	 	@ erm, sorry to burst your bubble but soccer has also ended. unless u wanna watch e world cup qualifying. haha 
2215	 	lvatt ♥♥♥ out in stores today! go buy it 
2216	 	watching buffy with my nana. 
2217	 	i've got two 24&quot; mac monitors on my desk - but i've been getting neck ache so i've hidden half of one behind the other - so decadent!!
2218	 	back from meeting with brent now in internal corp meeting with the always awesome alia fu 
2219	 	more computer delay! you know, it's hard enough to spend that much money...dell shouldn't give me so much to time to reconsider!
2220	 	oh my... excitment is over... they printed the wrong image!! i guess 2 out of 3 isn't bad... 
2221	 	no skating today mimimi though going to the school later to take chemistry and writing classes with louise and ricardo hahah
2222	 	english is over yeah --&gt; but tomorrow i have to come to school for 4 (!!) hours extra lesson in maths... omg :-!
2223	 	@ the flattery continues. thanks, jena!
2224	 	@ noo. i'm sorry!! 
2225	 	another mr. mom morning. i need to find time to write today (its gonna be tough, though) b/c tomorrow is holiday world 
2226	 	on the last train before the hotel. in get changed and back into town, still haven't eaten anything! i'll grab a dairy milk or something!
2227	 	rest in peace farrah! so sad 
2228	 	quite excited about my gorgeous meal i'm heading off for after this in london more absolute randomness to add to my day!
2229	 	@ i just got the cnn tweet. rip. 
2230	 	@ at least you're in the good half of the state (wow, they are so going to hate me out in west pa)
2231	 	omg. the smell of blue raspberry koolaid was making me sick. until i realized it was my chapstick 
2232	 	is happy my bestie beth_ryan6 has decided to join me in the twitter fun-ness! 
2233	 	@ tell the masters of css they suck and owe me a year supply of advil 
2234	 	hoping to wave good bye to the gl5. but hello! to a new gibbo b-)
2235	 	URL - fuck. my iphone backup is on my old laptop 
2236	 	oh man, farrah fawcett passed away. 
2237	 	sign of the times: hub's in the printing biz, same place 20 yrs, had to take vacay days all week, no work plus, he's driving me nuts!
2238	 	food poisoning from college cafeteria.im sick 
2239	 	just woke up from the phone ringing 
2240	 	@ i just saw that for the eighty-millionth time the other day and it was still hilarious.. &quot;how'd they get on the ceiling?&quot; 
2241	 	r.i.p miss farrah fawcett a great woman. she will be remembered forever 
2242	 	@ yes thanks not been on twitter much lately; not alot to say really; seems to have died down a bit 
2243	 	@ thanks but really, what could one's intentions/expectations be when one completely surrenders to user-generated content?
2244	 	@ welcome back! 
2245	 	@ have a great vacation 
2246	 	@ i miss you too. i don't know what i'd do if you moved thatt far 
2247	 	@ i can't wait for your classes at peridancee 
2248	 	is at the last soar .....but had a great time last night...watta cutie ;)
2249	 	finally home now and not planning on leavin till i have to! 
2250	 	awake...not really; but somewhat. @ you finally found me! good for you brittany! now i can annoy too hx.
2251	 	live on the inside!! yay!! 
2252	 	i think i needa stop buying clothes online. money is decreasing from my account. 
2253	 	oh come on, have a visit URL
2254	 	@ i installed it on a little external disk. getting some work done now, but will play later 
2255	 	@ awesome 
2256	 	miyazaki tickets sold out in a half hour. and i didn't get one 
2257	 	ultrasound w lil bro. pretty cool stuff. no clue how they can read that! 
2258	 	i was very surprised after stepping on the scale this morning.... trying to keep it up!
2259	 	aw shucks i double, triple, quadruple over booked my weekend..i h8 wen i dot that..now i gotta cancel some1/something.i h8 tellin ppl no 
2260	 	lol im listen 2 knock you down by keri hilson 
2261	 	@ demoonio 
2262	 	@ that sucks, well don't let them get you down 
2263	 	summer is here!! &lt;3 and yet my insane schedule just keeps going 
2264	 	christ, it's sticky today... taking a stroll home for once 
2265	 	@ - thanks for the link. i've passed the site along to my colleagues at ypic - should be open to including banners 
2266	 	teddy's getting a haircut today he is going to look so handsome
2267	 	farrah fawcet dies of cancer at 62. 
2268	 	@ whats wrong? 
2269	 	no tickets in germany for the miley cyrus tour.. 
2270	 	@ loved does not preclude annoying. but thanks. how's the post grad life going. pop said you're thinking med school.
2271	 	i love how everyone around the gta is getting thunder and rain besides me. always manage to miss it. 
2272	 	now i can imagine how the drums bugged without my grandpa 
2273	 	@ hmm. alright thanks so much! 
2274	 	omg farrah fawcett died half an hour ago 
2275	 	@ woo hoo we can be triplets! ooh no i havent whose the author? i need new books! 
2276	 	@ oh noo! i never knew that... i guess it makes sense, though. 
2277	 	@ its still in the plastic wrapper so she would know!! and my mum and dad wont let me xx
2278	 	getting more done today then i thought....i just cannot find the irb application anywhere!! 
2279	 	miss isabelle is finally all most back to her normal self. thanks again for all your kind words. 
2280	 	my favorite person leaves tonight we argued a lot about stupid things this time but last night made me remember why i love him
2281	 	lmao @ that was cute and awesome hahahahahahahahahahahahahaha!! ♫ URL
2282	 	photo: what can i say…i’m an addict. URL
2283	 	@ without holly? 
2284	 	the world lost another icon. rest in peace ms. farrah fawcett. you will be missed greatly god bless you
2285	 	still no further on with the boyfriend, but still i live in hope 
2286	 	my queenadreena albums have nearly finished downloading &amp;&amp; i dunno what to get off amazon this time...
2287	 	aw damn, eb games and wal-mart don't have it 
2288	 	co-workers gave me card and money for graduation- none of them use twitter, but just in case- thx again! 
2289	 	first day off in over a week... thought i'd sleep in 4 once, but no! my body wouldn't let me sleep past 8am ugh!
2290	 	reminiscing, but it makes me sad. 
2291	 	kobe and ryan seacrest in 5 minutes! 
2292	 	waiting 4 coldplay!! 
2293	 	@ i didn't realize you had a shop! really cute stuff. 
2294	 	@ URL - what a cute pic 
2295	 	@ well thank you. 
2296	 	is sad that farrah fawcett passed away! 
2297	 	can't have bubbles cuz my hubby has both bubble bottles. 
2298	 	pretty teal suede journal with cherry blossoms inside URL
2299	 	@ good thing!! 'cause if they had to be purchased... they'd be really expensive! 
2300	 	@ ~lmao! i'll sip to that! 
2301	 	cliff from cheers just took some blood out my arm. it hurts now 
2302	 	#iremember when i cooked eggs this morning URL
2303	 	poor farrah rip beautiful 
2304	 	@ hey bro! miss u.... tell cardi *i'm singing* please dont tear my nurbs up daughter!! haa i soo miss ya'll 
2305	 	@ yaay well done!! xx
2306	 	i'm soo sad about farrah fawcet 
2307	 	@ you missed the fireworks over the detroit river last night! wish i was coming to the show tonight!! 
2308	 	i think i might sew a dress today. no pattern, because that is how i roll. 
2309	 	@ good luck 
2310	 	ninguem on então bye
2311	 	dinner with my mum and my sis!! my dad is in the hospital 
2312	 	@ man i can't even remember the last time i had a $100 dollar bill. just $1s and $5s over here. 
2313	 	@ well, if i had your number maybe i could call you sometime? dinner and a movie maybe? only if you're on the same page as me... 
2314	 	@ you're killing me - that is darling!! 
2315	 	@ i'm jk :p and the sjo stinks for gettin cancelled enjoy the hangover i never seen it yet 
2316	 	why cant someone be more sponteneous and romantic... haiz... no use hoping... better slp...2mrw long day at work again...
2317	 	chris is getting braces put on right now! so happy for him because he's waited a long time, so sad because i remember having them-not fun 
2318	 	@ omg! the garbage plate! like half my office is from rochester new york, so of course i'm familiar with nick tahoe's! 
2319	 	@ he hasnt walked out yet then 
2320	 	writing about potter... awesome! 
2321	 	@ welcome back ms thang! joe is in the hospital. 
2322	 	and the profile pic has changed....i'll be looking 4 another scoop of sexy when your adhd kicks in good morning @
2323	 	we really need to keep doing our parts to help find a cure for cancer. too many lives have been loss to cancer. rip aunt alice i love you 
2324	 	post your le mans 2009 pics: .. i didn't really shoot much, it's a bit like silverstone isn't it? but here ar.. URL
2325	 	it's beautiful today. would have been the best day to start my tan but i have to work. 
2326	 	@ hey alchy how's working going?
2327	 	@ see - i'm irish, and i tend to cycle every summer - alabaster, burnt, back to alabaster, burnt, etc. 
2328	 	wow. both younger siblings had their wisdom teeth removed this week. that's rough. 
2329	 	@ its mine silly lol what happened to yours !?
2330	 	@ lol, you must be soo happy!! xo
2331	 	about to head to campus and get some physics done...cuz our internet isn't working. 
2332	 	@ ahh..humility to go along wid ur popularity...wonderful 
2333	 	wow... farrah fawcett died she's suffering no more
2334	 	if only i could make dis feeling go away 
2335	 	@ thanks hun, i hope you feel better too na jaa.. i hate it though, there's nothing else wrong i'm just coughing! seng x
2336	 	@ seriously....that was great stuff....now i am sad 
2337	 	@ well i know it was far fetched! i am sure u might have been way too young back then.. where is it playin?
2338	 	gah, i hate my shaky lineart. i could do it all in vector form, but that would feel like cheating 
2339	 	rip farrah fawcett, you will be missed. 
2340	 	@ you must install the twit app on fb. when you update fb it transfers to twitter... 
2341	 	@ five minute argument or full half hour 
2342	 	working all day today 
2343	 	@ haha no. five and a half hours. now its gonna seem longer!
2344	 	@ oh no where are you?
2345	 	@ i miss you 
2346	 	good morninggh. thank god for yet another amazing day 
2347	 	@ i'll bring you some if you tell me what brand 
2348	 	@ i'm afraid patrick swayze is not doing so well either 
2349	 	@ morning 
2350	 	@ congratulations! that's exciting 
2351	 	@ congrats mike way to go!
2352	 	@ shut up. im not stupid. and my nose is stuffy, that's what i get for talking about you. 
2353	 	don't charge me for the crime- jonas brothers.....it's different, but cool. ok, now it's turn right. ahh, beautiful. 
2354	 	ugh! packing sucks! 
2355	 	URL - this is how i feel today just a little imagery for everyone! lol
2356	 	woohoo new chickenfoot video! 
2357	 	i love nate !! gosh he's so hoot !! 
2358	 	good morning everybody hopes they have an incredible day... that god blesses them 
2359	 	@ aww, that sucks...that just sucks going to get lunch soon but email if you want
2360	 	i did not just get my virgin freefest tickets because i don't give a fuck. home today 
2361	 	ugh. stuck inside on a beautiful day 
2362	 	talkinq on the fone wit babyfeet he so mean 
2363	 	dont no why but i can never concentrate on coursework! 
2364	 	i love that ryan just admitted he chose the music he liked for pupil projects so he could rock out while they worked. no rush though!
2365	 	ugh. someone hold me. 
2366	 	@ haha, sorry about that, just poking fun 
2367	 	@ i don't thinkn she's onlinee girll 
2368	 	@ its soo much fun btw - adorable picture - is that your kid? 
2369	 	@ #runkeeper disappointed that had my best run of the week and gps failed me, ran at least 3mile in 25 mins 
2370	 	feel so empty right now and upset about my d.r. trip. may have to cancel it
2371	 	sorry for the delay but here are the twit-away #4 winners: @ &amp; @ send me your mailing info via yt asap! 
2372	 	i love summer...hot tubs, pools, beaches, pubs, picnics, and good friends, what more could a girl want? 
2373	 	another rainy morning 
2374	 	@ &gt; aww thanks.. too kind it will just take some time to heal i'll be good as new by weeks end i hope.
2375	 	@ wilde? a brilliant 19th century writer/poet. harper's bazaar? my fav magazine! 
2376	 	@ see URL shall we collaborate?
2377	 	i can't get the twitter widget for facebook to work 
2378	 	i dont feel good. 
2379	 	@ it was hard not to talk about hg, so i can only image! i can't wait to read it myself this sept. 
2380	 	aargh aargh why is boss early day before i need to leave at 5.30 and late on day i have to? now praying tube runs fast on stage in 1hr
2381	 	@ gamingg buddyy dll fo shoo. i love you loveyou!
2382	 	glad to be home at last! work was actually hell today - bloody projectors 
2383	 	now approaching the fat cat on my walk home, must resist the urge to go enjoy their beer garden with a pint...things to do tonight 
2384	 	sad news today with the passing of farrah fawcett. she fought a brave battle but sadly lost. may god bless her and have her soul at peace 
2385	 	@ @ @ @ @ @ thank you i owe you my sanity tonight.
2386	 	@ hope you enjoyed the night at home hope to see you again soon!!
2387	 	50 dollars short of the new car stereo i wanted 7-on-7 tonight against manchester
2388	 	@ or they only had 1 imaginary friend - and they prolly didn't get along 
2389	 	not happy right now.. man! farrah fawcett died.. 
2390	 	in from work......i've got uk v usa ultimate fighter taped so i'm gonna chill out and watch that 
2391	 	i need to pick up before i go out today. i feel kina shitty i need some adderall cause it always kept me up &amp; cleaning. now somw coffee. 
2392	 	@ awoh well in the black shirt hahahaha ,, i sent you a friend request there .. xx
2393	 	on a brighter note, tmrw's pay day and is a little meaningless to me coz i have many things to settle on n zara is waving at me already 
2394	 	@ i had a crap math teacher that almost made me fail!! 
2395	 	the weather wtf &gt;:| / craving for a can of monster 
2396	 	@ so sorry to hear. 
2397	 	is really sad farrah fawcett died....i really want to go watch old charlie's angels episodes now... 
2398	 	@ i'm sorry i wasn't there, bb. fail wife is full of fail. i love you so much.
2399	 	sn sớm, bất ng??? nhưng rất vui! that very nice of u 
2400	 	sorting out my youngest daughter's party invitations on the laptop. mickey mouse for the boys and minnie for the girls 
2401	 	@ me hey this is my first ever message haha. head still hearting :-|? x
2402	 	off to pick strawberries w/ friends! 
2403	 	@ oh noo..she is gone? 
2404	 	@ exactly! 
2405	 	@ i just read that on another twitter but don't see anny news about it. i guess it was just announced not long ago? sad. 
2406	 	@ don't know! 
2407	 	newsflashh itss almsot summer 
2408	 	@ yep URL
2409	 	@ @ well it appears i have a lot to look forward to then! 
2410	 	@ visabeira rulzz 
2411	 	my cluster is back and i'm a happy man 
2412	 	ughh stfu i dont feel good 
2413	 	@ you should really come to ct it’s the ny of south africa! i’m o the west coast, you must really come. i’ll show you all the places 
2414	 	@ i can't believe i just typed 'alamia' sry mel it's amalia..
2415	 	@ yes please 
2416	 	@ and ps. if you see jeffrey today, tell him to go grocery shopping. haha loveyoubyee
2417	 	is starting to work on a new business plan 
2418	 	good morning fam. fully recuped from the weekend. ready to do it again it's so hard to be a knight!! make it a great day!!
2419	 	forgot my facebook and email passwork.. dont know what to do 
2420	 	@ &quot;just announced: hadouken! on sale this friday at 9am!&quot; 
2421	 	just picked some flowers gone to study..........
2422	 	@ just got 2 the gig ppl 4rm diff floors keep asking me whats wrong. nuthin is wrong i just cant smile &amp; i still hvnt eaten
2423	 	wimbledon app however is pretty good (needs wifi), maria sharapova is out though 
2424	 	@ scorching hott here in austin 
2425	 	@ oh you're on lol xx
2426	 	job interview...here we go. 
2427	 	@ *cuddles back* - i miss you 
2428	 	@ it's so sad i guess she held on as long as she could...
2429	 	farrah fawcett just died. this is so sad. she was 62. r.i.p. 
2430	 	@ morning! hey - i was gonna ask what your plan is for the concert - what time you heading to the venue?
2431	 	rip farrah, i hope you have some peace now 
2432	 	no more myspace not atleast for awhile, got blocked 
2433	 	i've lost my billa soon icon, i was gonna photoshop minto or daviestramp onto it. 
2434	 	@ its celery green. damn her color choices! 
2435	 	so sad...farrah fawcett lost her battle with cancer may she rest in peace...
2436	 	@ r.i.p. gizmo? 
2437	 	wishing i could be with you now more than ever 
2438	 	forgot about my english cw 
2439	 	@ i'm sure if i had an iphone, i would be excited too! i'm just glad that you finally tweeted again. 
2440	 	@ farrah fawcett, star of &quot;charlie's angels,&quot; has died from cancer at 62.
2441	 	i'm new to twitter 
2442	 	just had lunch with tom, now going to work camp. last day 
2443	 	@ i love mac &amp; i heart you for passing that tip along! thx girl! 
2444	 	@ that too. apparently, they are out there - but in hiding i suspect 
2445	 	finished my paper! it's about creating new discourses about the (muslim) veil. it's always about how oppressed these women are... 
2446	 	i just got a new car..... beginning to think i should of just kept my old one?? man im lost for words 
2447	 	waiting for the first nuke. 
2448	 	@ hmm, that doesn't sound anywhere remotely close to california!! @ y are you trying to make me not like youu? ha
2449	 	@ lol ah. except i was talking about the thunderstorm we got for all of 7 mins just now. i didn't get to see any lightening 
2450	 	mexico/belize/guatemala: &quot;sexyback&quot; by justin timberlake. it was a fun song song, although my ipod died early in the trip. 
2451	 	#haveyouever muttered behind your bosses back then spent the entire day wondering if he heard you? 
2452	 	is going to lay out by the pool 
2453	 	@ and holy shit!! rejoice! congrats you too :3
2454	 	i'm so bored, doesn't feel like it's almost summer yet 
2455	 	good morning world 
2456	 	- had a great time with some of the best people last night/2day 
2457	 	yaay gym! need it before i murder someone. grr why are some people so ridiculously petty?!!
2458	 	@ who's this person u r constantly referring to?it bugs me that i dont know,even if its not my business koree+sad=sad melissa
2459	 	my tummy hurts. 
2460	 	feels like a day to work by the pool writing is always more fun poolside!
2461	 	ugh my mom is makeing read the book or i cant go to pr if i dnt finish well im lieing pshh!! the worlds worst book hasta be finished 
2462	 	yeah, he's cute...but right before this pic he puked all over the passenger seat URL
2463	 	after fitness taking a shower.. (update 900) byebye everyone 
2464	 	lvatt is out today in the usa! yeah.. go buy it now, or now or now - just buy it!! buy, 1, buy 2, buy 10 whatever just buy it haha 
2465	 	@ you should go down another week.... so i can come. ive never been to wildwood 
2466	 	@ don't feel too bad. i get the same reactions 
2467	 	dbriisbell you don't really, i'm stephanie's friend from a while back. honestly i've met you in person like maybe once ever. 
2468	 	@ ant please can you say hey to cara and nina!! your so awesomee!! x
2469	 	@ good morning 
2470	 	summer has started,woohoo and i'm up this early? ok problem. xdd
2471	 	@ aww i didnt know u were playing in dundee today!! had the day off aswell!! u comin back anytime soon??
2472	 	tomorrow, official school strike - against g8 . &amp; thursday are the certificate - conferences &amp; on friday's the prom! love my dress. xo!
2473	 	woke up super early to go grocery shopping with mom and dad 
2474	 	@ i hear ya
2475	 	wants to watch 17 again :Ｄ yay sterling knight is in it?!! 
2476	 	at home, school let out early. 
2477	 	@ haha i know that's why i said i like comcast so much, because of their twitter crew 
2478	 	good morning 
2479	 	@ think its excess cartilidge - awaiting xray results 
2480	 	@ usually you go lower knowing that your sacrifice will get higher pay in the future. you could tell kristen to get a job. 
2481	 	dammn! travel man! i'm in the dmv. birthday is tomorrow that's y i asked ... miami tho. who you going with? @
2482	 	@ the twitter tits thing? didn't win. oh well, i got some followers from it much love!! 
2483	 	oh dear hh is back please twitter do something about her. i'm begging you, please pretty please 
2484	 	@ aaww!! lolz dat so sweet 
2485	 	rip farrah fawcett ... thoughts and prayers for her family and friends 
2486	 	i have officially been granted off campus housing. #squarespace
2487	 	rip farrah feathered hair will never be the same! you'll be missed.
2488	 	hates to hear that farrah fawcett passed away....my thoughts and prayers are with her family. she will be missed 
2489	 	i want my hair back 
2490	 	i had a real eye opener for google hackathon. thanks to my brother, rizuan and kah wee (hope i spelled his name right )
2491	 	@ move west? what happens if you live on the coast? do you hurl yourself into the ocean? 
2492	 	im just chilling on psp and stuff, but sitting on pc now, also watching wimledon, getting ready for holiday @ ahh poor you 
2493	 	farrah fawcett died! and her beautiful hair URL
2494	 	why is no one voting! URL
2495	 	depressed but still have to work on my interview talk 
2496	 	@ traitor!! love you 
2497	 	bloody knackered! and still got two hours to go. still, last shift tomorrow then a whole week off 
2498	 	@ you must come up with a hybrid approach. everyone should feel the love! be uber-social 
2499	 	@ lol only just that last tweet you sent me x
2500	 	@ the last hoot i did if i remember correctly was in nov. of last year! 
2501	 	@ yeah you guys did well! x
2502	 	@ not fair!! i wanna go.... don't worry i'll be at work!! 
2503	 	farrah fawcett has died. at least she doesn't have to suffer anymore. 
2504	 	@ is it today that we're going to have a new episode?? 
2505	 	it's sad about farah, and her partner was planning to marry her ... 
2506	 	ai offers 2-5 yrs leav widout pay 2 its employes 
2507	 	entusiastic about a new bussines!! interested?
2508	 	back from the morning walk. worked up a sweat and i wasn't even outside. 'course, no exercise is needed to work up a sweat outside now. 
2509	 	goodnight air. goodnight noises everywhere. goodnight! 
2510	 	@ ha- good job. that's right - we gotta throw that #bigrun tag everywhere! i wanna get it trending before i start 
2511	 	been too busy this week to play any golf after work hoping to get out tomorrow though!
2512	 	my sister doesn't want to go running with me 
2513	 	@ thanks for considering issuu 
2514	 	URL - vatersay, barra. in the western isles. where the family stay 
2515	 	just got out of church. breakfast with the family now 
2516	 	URL farrah died r.i.p &lt;33 you will be missed!!
2517	 	i suck in putting on nail polish by myself. it'll be super messy! 
2518	 	i'm soo sad... i lost my starbucks voucher thingy no caramel frappucino for me
2519	 	@ ohshnap! ahaha. my bad... midjune i know, had to make the moolah yesterday :/
2520	 	these are all such cool people that we've been thrilled to bring. we can wait for you to see what's in store next 
2521	 	armani parfumes sind echt toll 
2522	 	ouch! my thumb hurts 
2523	 	@ argh that one is fucking amazing. well, you know, they all are... i hope to own a bunch one day.
2524	 	so sad about farrah fawcett...prayers to all her family and friends. 
2525	 	@ good morning, here. still just 8:30am good to see you - great service you offer for free over there!!
2526	 	@ hahaha yeah! small dogs = small messes, although he's always been great and never made a mess unless he's sick or something 
2527	 	@ ah, ok thanks 
2528	 	@ i'm about to be in towson! well in an hour. hoho. i dont like raspberries though 
2529	 	is going swimming with celeste when she gets back from picking up dress! * 
2530	 	@ hey p....i miss yoou 
2531	 	@ that's what i'm doing. i added a &quot;-via&quot; filter, too, but i assume that will make me miss a few things attributed to sources.
2532	 	@ but i don't wanna goo 
2533	 	it's a beautiful day today 
2534	 	@ $99 can get you a brandy-new iphone now $199 can get you state of the art 3g s this friday...
2535	 	is excited for the day 
2536	 	@ &quot;so dan, u want jira for the dev teams&quot;, &quot;yes&quot;, &quot;should i provision a new box for it&quot;, &quot;yes&quot;, &quot;okay, it's ordered&quot; - easy see? 
2537	 	@ thank you! we gave each other the most romantic thing two parents could give the other...sleep 
2538	 	@ twit pic pllease hahah sat yes or no.. who is coming you or @ let me know 
2539	 	going to graduation ceremonies are kind but they suck 
2540	 	@ i didn't even know about the common rotation show for some reason. sad i missed it 
2541	 	oh no, they have to give me a shot....lawed help me 
2542	 	@ album is awesome! 
2543	 	hello @ welcome to twitter. i see you work at @ you're a very social media savvy lot down there 
2544	 	dropping molly off getting ice cream with aaron i want him to meet manda spending the night with meredith and lauren i missed them dearly
2545	 	@ 18 
2546	 	@ sounds fun #spectra100
2547	 	@ well, i owe ya some gas money...but it's not near that much. be careful with wayne. 
2548	 	just lost $8 on the first round of poker playing 10/20c. 
2549	 	no matter what i do i always forget to forget you 
2550	 	@ are you still there or no? &lt;3
2551	 	borrowed some money off my nana until payday tomorrow, but im not going out drinking now, 
2552	 	joey is super sick he breaths heavily and is very weak. he's sleeping in mommy's bedroom atm
2553	 	major spam email from my facebook boo. changed password. suggest everyone else do too, make it a regular habit. every 3 months or so
2554	 	@ cool
2555	 	@ sadly not there 
2556	 	@ aww it's my pleasure 
2557	 	@ aww don't! you'll jinx it. what time is it there? haha me..a dirty minx? neveer. xx
2558	 	just woke up. rosemery and raiza are in school til 1:30 then pool 
2559	 	(sexiicon bow]] ihad a dream that all of the haters in the world died it was sad b/c there was nobody 4 us 2 stunt on! thx god for h ...
2560	 	@ love you!
2561	 	@ just preparing for trial to begin at 1400...i'm still exhausted from earlier in the week i hope we don't go late tonight...
2562	 	@ how sad. i saw barbara walters talking about her this morning 
2563	 	@ - mr. president is a gee . im off to take my history regents. wish me luck and ill love you forever 
2564	 	@ i love you, too. i should be home after the iep meeting and before work 
2565	 	thank god that there is a language called english so we can talk with each other i have to go to sleep now.it is really late : p. see u
2566	 	@ good morning lady 
2567	 	@ well yes kind of lmao @ ok when he is next on we shall ignore him
2568	 	@ @ midnight showing peoples, y'all better be with me 
2569	 	rest in peace, farrah fawcet 
2570	 	if ne1 can give me info on how this site works feel free xx
2571	 	perk of working in advancement: fresh ground starbucks coffee, paid for by the office 
2572	 	preciso de praiaa!! can someone take me to the beach now? 
2573	 	water fight in the park was so cool! 4c 4ever i promese you guys @ tu me montreras c'que t'as achetés?ce soir t'es ou? love you!!
2574	 	@ if we were in their homeland though bbz, we'd just be plain perverted. rip farrah 
2575	 	blaarg... 4 more hours to go 
2576	 	aww poor farrah. well at least she can't suffer no more. rip charlie's angel 
2577	 	URL just heard some jonas brothers. ew 
2578	 	i get the new jonas brothers cd today! 
2579	 	@ gee, that's weird! bella helped me vote using my 4 e-mail accounts yesterday and it worked! haha! what's your pretend age? 
2580	 	i'm in my bed super sick and its super nice outside
2581	 	@ stoked your finally on twiter! and so excited to see you! 
2582	 	back back in rotterdam yeah home sweet home 
2583	 	wakey wakey! having coffee on my patio with the birds. beautiful morning, feeling much better today 
2584	 	2 days more to school. say it isn't so 
2585	 	that fake tom fletcher is so crap!! its @ thats fake....its obvious that @ is the real one!! xx
2586	 	not good, jonas brothers movie coming out tuesday, and im broke 
2587	 	@ i miss my super fast bad a camera it has, but i am slowly parting with it. haha 
2588	 	has shiny, healthy teeth. i love dentist appointments... even though i have to get my wisdom teeth out. *yikes*
2589	 	guess no ci today. boss man shut the shop down early. . . drats. . . try again tomorrow.
2590	 	@ cyrus is just an invader &lt;-- wow! just goes to show, depends on who you hear the story from. i was watching discovery channel.
2591	 	@ sorry, had to steal yours. i definitely thought it yesterday though!!
2592	 	@ just started using URL - great twool! thx for recommending @
2593	 	bummed out now because i just heard that farrah fawcett passed away this morning - i had her famous poster on my wall when i was a kid
2594	 	@ why don't we switch locations, i'll move to canada and you can move to extremely hot and muggy south texas? 
2595	 	@ i hope we get to see the sats on friday 
2596	 	keeping a close eye on my dog pongo....poor thing, had a huge run in with a doe last night...she's walking like an old lady today... 
2597	 	@ aw, that is tragic 
2598	 	sad to hear about farrah fawcett... URL
2599	 	@ or give to a family member...my brother is already eyeing up my iphone 3g! 
2600	 	starting addictive video games at midnight or one in the morning is not good. didn't go to bed until three hours later. tired 
2601	 	i want a huge butterfinger right now 
2602	 	@ hey you 
2603	 	fed up with windows 7! feels like its same old vista wine in new bottle! learn microsoft! learn from the mistakes. going back to ubuntu.
2604	 	@ tell her to pray for me too!! i have the same problem 
2605	 	farrah fawcet has passed. 
2606	 	@ yep! its acting super weird for me! 
2607	 	crazy, crazy day...multiinfluentials launch! 
2608	 	listening to the new nickelback cd in the car... good 
2609	 	@ donate to my cancer cause, you cheap bugger! 
2610	 	ima 15 baby and still going strong haha
2611	 	life is so unfair sometimes 
2612	 	URL farah fawcett is dead 
2613	 	@ it's twilight, isn't it? 
2614	 	we will always love farrah fawcett, r.i.p. 
2615	 	enjoying strawberries and nutella for an afternoon snack with @ jealous @ 
